title,type,tenure,price,square_feet,price_per_square_feet,bedroom,bathroom,furnishing,launched_in,address,developer,description,project_link,image_link
Rivercity Business Park @ Batu Pahat,Shop / Office,Freehold,1398003.20,1760,794.32,0,0,Unfurnished,2017,"Jalan Pantai, Off Jalan Jeragan, Batu Pahat, Johor",Peck Seong Realty Sdn Bhd,"Rivercity Business Park is a beautifully designed and a unique freehold commercial development located in Off Jalan Jeragan, Batu Pahat, Johor. The construction of this project was done by a famous development company and the development offers all the facilities and features to make it a top commercial development of the area. It is considered to be a great addition to the Johor property. The property is going to boom in the future, making it ideal from an investment perspective.Rivercity Business Park is indeed a great place to invest in. The development offers all the great facilities and features to make sure that the investors and people coming in this commercial development do not have to worry about anything in the development and can happily remain in the development.Rivercity Business Park provides other facilities and features as well to make sure that the investors and the shoppers coming in the development can enjoy their time and stay in the development. The development also provides complete parking facility for its residents. Most importantly, the development is equipped with modern security gadgets and provides 24 hour security to its residents to make sure that the residents are protected from any kind of external threats while they are in the development.Rivercity Business Park has a great design and consists of 3 floors. The built up area of the units in the development ranges between 5240 sq ft and 5770 sq ft. The buyers have the option to select from different designs as well such as 3 storey Dual Frontage & 3 Storey Semi-D Shop Offices. The buyers also have the option to rent out the units, making the development attractive from investment point of view as well.",https://www.propertyguru.com.my/property-listing/project/rivercity-business-park-batu-pahat-for-sale-by-peck-seong-realty-sdn-bhd-33596184,https://sg1-cdn.pgimgs.com/projectnet-project/3717/ZPPHO.121514766.R550X550/Rivercity-Business-Park-Batu-Pahat-Batu-Pahat-Malaysia.jpg
Suasana Iskandar Johor Bahru,Service Residence,Freehold,803002.80,668,1202.1,1,1,Partially Furnished,2017,"82C Jalan Trus, Johor Bahru, Johor",UMLand Berhad,"Suasana Iskandar Malaysia offer a wide array of exciting and modern recreational and leisure facilities. Enjoy spectacular views of the city from the mesmerising sky pool or the fully-equipped gymnasium. Relax in the luxurious lounge on the sky deck and bask in the beauty of the rooftop garden. Freehold based Serviced Apartment located in the affluent neighbourhood of Jalan Wang Ah Fook and with closer to road Jalan Trus.Key features:- Short stroll to the CIQ (1.9 km) and the future Rapid Transit System (RTS) Station at Bukit Chagar (1.8 km)- Direct accessibility and efficient travel options between Johor Bahru City Centre to the rest of Iskandar Malaysia and Singapore- A branded home with good specification & furnishing- A secured home with Samsung Smart Home Features- Join with Suasana Suites management service Opposite to transportation centre, immediate accessibility & connectivity- 3 in 1 integrated development (Suasana Serviced Residence, Zenith Lifestyle Centre and 5 star Amari Hotel)",https://www.propertyguru.com.my/property-listing/project/suasana-iskandar-johor-bahru-for-sale-by-umland-berhad-33735419,https://my1-cdn.pgimgs.com/project-listing-project/33735419/PLPHO.171791274.V550/Suasana-Iskandar-Johor-Bahru-Johor-Bahru-Malaysia.jpg
Suasana Iskandar Johor Bahru,Service Residence,Freehold,899004.05,823,1092.35,2,2,Partially Furnished,2017,"82C Jalan Trus, Johor Bahru, Johor",UMLand Berhad,"Suasana Iskandar Malaysia offer a wide array of exciting and modern recreational and leisure facilities. Enjoy spectacular views of the city from the mesmerising sky pool or the fully-equipped gymnasium. Relax in the luxurious lounge on the sky deck and bask in the beauty of the rooftop garden. Freehold based Serviced Apartment located in the affluent neighbourhood of Jalan Wang Ah Fook and with closer to road Jalan Trus.Key features:- Short stroll to the CIQ (1.9 km) and the future Rapid Transit System (RTS) Station at Bukit Chagar (1.8 km)- Direct accessibility and efficient travel options between Johor Bahru City Centre to the rest of Iskandar Malaysia and Singapore- A branded home with good specification & furnishing- A secured home with Samsung Smart Home Features- Join with Suasana Suites management service Opposite to transportation centre, immediate accessibility & connectivity- 3 in 1 integrated development (Suasana Serviced Residence, Zenith Lifestyle Centre and 5 star Amari Hotel)",https://www.propertyguru.com.my/property-listing/project/suasana-iskandar-johor-bahru-for-sale-by-umland-berhad-33735419,https://my1-cdn.pgimgs.com/project-listing-project/33735419/PLPHO.171791274.V550/Suasana-Iskandar-Johor-Bahru-Johor-Bahru-Malaysia.jpg
Suasana Iskandar Johor Bahru,Service Residence,Freehold,1107004.60,1235,896.36,3,2,Partially Furnished,2017,"82C Jalan Trus, Johor Bahru, Johor",UMLand Berhad,"Suasana Iskandar Malaysia offer a wide array of exciting and modern recreational and leisure facilities. Enjoy spectacular views of the city from the mesmerising sky pool or the fully-equipped gymnasium. Relax in the luxurious lounge on the sky deck and bask in the beauty of the rooftop garden. Freehold based Serviced Apartment located in the affluent neighbourhood of Jalan Wang Ah Fook and with closer to road Jalan Trus.Key features:- Short stroll to the CIQ (1.9 km) and the future Rapid Transit System (RTS) Station at Bukit Chagar (1.8 km)- Direct accessibility and efficient travel options between Johor Bahru City Centre to the rest of Iskandar Malaysia and Singapore- A branded home with good specification & furnishing- A secured home with Samsung Smart Home Features- Join with Suasana Suites management service Opposite to transportation centre, immediate accessibility & connectivity- 3 in 1 integrated development (Suasana Serviced Residence, Zenith Lifestyle Centre and 5 star Amari Hotel)",https://www.propertyguru.com.my/property-listing/project/suasana-iskandar-johor-bahru-for-sale-by-umland-berhad-33735419,https://my1-cdn.pgimgs.com/project-listing-project/33735419/PLPHO.171791274.V550/Suasana-Iskandar-Johor-Bahru-Johor-Bahru-Malaysia.jpg
Setia Ecohill Walk,Shop,Freehold,551999.03,1507,366.29,0,0,Unfurnished,2016,"Setia Ecohill, Semenyih, Selangor",Setia Ecohill Sdn Bhd,"An exciting integrated mixed development in the Kajang-Semenyih Corridor. Featuring freehold strata lifestyle retail shops & office spaces serving mature communities from several major townships, Setia EcoHill Walk offers a great investment opportunity with high return potential",https://www.propertyguru.com.my/property-listing/project/setia-ecohill-walk-for-sale-by-setia-ecohill-sdn-bhd-38268007,https://my1-cdn.pgimgs.com/project-listing-project/38268007/PLPHO.215315093.V550/Setia-Ecohill-Walk-Semenyih-Malaysia.jpg
Setia Ecohill Walk,Shop,Freehold,1498003.21,1507,994.03,0,0,Unfurnished,2016,"Setia Ecohill, Semenyih, Selangor",Setia Ecohill Sdn Bhd,"An exciting integrated mixed development in the Kajang-Semenyih Corridor. Featuring freehold strata lifestyle retail shops & office spaces serving mature communities from several major townships, Setia EcoHill Walk offers a great investment opportunity with high return potential",https://www.propertyguru.com.my/property-listing/project/setia-ecohill-walk-for-sale-by-setia-ecohill-sdn-bhd-38268007,https://my1-cdn.pgimgs.com/project-listing-project/38268007/PLPHO.215315093.V550/Setia-Ecohill-Walk-Semenyih-Malaysia.jpg
Setia Ecohill Walk,Shop,Freehold,13368999.72,20892,639.91,0,0,Unfurnished,2016,"Setia Ecohill, Semenyih, Selangor",Setia Ecohill Sdn Bhd,"An exciting integrated mixed development in the Kajang-Semenyih Corridor. Featuring freehold strata lifestyle retail shops & office spaces serving mature communities from several major townships, Setia EcoHill Walk offers a great investment opportunity with high return potential",https://www.propertyguru.com.my/property-listing/project/setia-ecohill-walk-for-sale-by-setia-ecohill-sdn-bhd-38268007,https://my1-cdn.pgimgs.com/project-listing-project/38268007/PLPHO.215315093.V550/Setia-Ecohill-Walk-Semenyih-Malaysia.jpg
Indah Heights,Semi-Detached House,Freehold,1730006.56,4058,426.32,6,5,Unfurnished,2016,"Jalan Keindahan 31, Taman Skudai Indah 2, Skudai, Johor Bahru, Johor",Scudai Development Sdn Bhd,"The Grandeur is simply second to none. Indah Heights is a posh gated and guarded address, where living is harmonized between the perfect resonance of utmost luxury and serenity. Comfort, style and class are interwoven with spacious architectural planning and a lush green environment that encourages healthy living.At Indah Heights, everything is made for this to be the ultimate HOME for you.",https://www.propertyguru.com.my/property-listing/project/indah-heights-for-sale-by-scudai-development-sdn-bhd-30585296,https://sg1-cdn.pgimgs.com/projectnet-project/132460/ZPPHO.113309172.R550X550/Indah-Heights-Johor-Bahru-Malaysia.jpg
Indah Heights,Semi-Detached House,Freehold,1730006.56,4058,426.32,6,5,Unfurnished,2016,"Jalan Keindahan 31, Taman Skudai Indah 2, Skudai, Johor Bahru, Johor",Scudai Development Sdn Bhd,"The Grandeur is simply second to none. Indah Heights is a posh gated and guarded address, where living is harmonized between the perfect resonance of utmost luxury and serenity. Comfort, style and class are interwoven with spacious architectural planning and a lush green environment that encourages healthy living.At Indah Heights, everything is made for this to be the ultimate HOME for you.",https://www.propertyguru.com.my/property-listing/project/indah-heights-for-sale-by-scudai-development-sdn-bhd-30585296,https://sg1-cdn.pgimgs.com/projectnet-project/132460/ZPPHO.113309172.R550X550/Indah-Heights-Johor-Bahru-Malaysia.jpg
Indah Heights,Semi-Detached House,Freehold,2579989.80,4790,538.62,6,6,Unfurnished,2016,"Jalan Keindahan 31, Taman Skudai Indah 2, Skudai, Johor Bahru, Johor",Scudai Development Sdn Bhd,"The Grandeur is simply second to none. Indah Heights is a posh gated and guarded address, where living is harmonized between the perfect resonance of utmost luxury and serenity. Comfort, style and class are interwoven with spacious architectural planning and a lush green environment that encourages healthy living.At Indah Heights, everything is made for this to be the ultimate HOME for you.",https://www.propertyguru.com.my/property-listing/project/indah-heights-for-sale-by-scudai-development-sdn-bhd-30585296,https://sg1-cdn.pgimgs.com/projectnet-project/132460/ZPPHO.113309172.R550X550/Indah-Heights-Johor-Bahru-Malaysia.jpg
Indah Heights,Semi-Detached House,Freehold,2579989.80,4790,538.62,6,6,Unfurnished,2016,"Jalan Keindahan 31, Taman Skudai Indah 2, Skudai, Johor Bahru, Johor",Scudai Development Sdn Bhd,"The Grandeur is simply second to none. Indah Heights is a posh gated and guarded address, where living is harmonized between the perfect resonance of utmost luxury and serenity. Comfort, style and class are interwoven with spacious architectural planning and a lush green environment that encourages healthy living.At Indah Heights, everything is made for this to be the ultimate HOME for you.",https://www.propertyguru.com.my/property-listing/project/indah-heights-for-sale-by-scudai-development-sdn-bhd-30585296,https://sg1-cdn.pgimgs.com/projectnet-project/132460/ZPPHO.113309172.R550X550/Indah-Heights-Johor-Bahru-Malaysia.jpg
"D'Suites, Horizon Hills",Condominium,Freehold,650804.07,861,755.87,2,2,Unfurnished,2016,"No.9, Jalan Persiaran Selatan, Horizon Hills, Horizon Hills, Iskandar Puteri, Johor",Horizon Hills Development Sdn. Bhd.,"D’Suites, Horizon Hills condominiums offer secured and private high-rise living within the prestigious Horizon Hills. Building a stylish urban living, exceptional settings, a dedicated passion for detail and the highest standards of quality are just some of the values that make D’Suites, Horizon Hills unique.Created to meet the needs of families and rising expectations, D’Suites, Horizon Hills offers a transcendent lifestyle that can satisfy the demands across inter-generational families and beautifully fuses lifestyle and nature together.Located in the heart of Horizon Hills within walking distance from the golf and country club, the upcoming Invictus International School, Horizon Mall and Horizon Square will be the social and commercial hub of this township. This is where work-life balance and activities take centre stage, with key landmarks just a short distance away and easily accessible by foot, bike or car.Boasting wide-ranging and luxurious facilities, embrace a community and a lifestyle choice that will provide exclusivity and security at the highest levels.Additional Facilities :-Car Wash Area-Meditation Deck-Maze Garden-Foosball Room-Outdoor Gym Equipment",https://www.propertyguru.com.my/property-listing/project/d-suites-horizon-hills-for-sale-by-horizon-hills-development-sdn-bhd-37092540,https://my1-cdn.pgimgs.com/project-listing-project/37092540/PLPHO.204037566.V550/D-Suites-Horizon-Hills-Iskandar-Puteri-Malaysia.jpg
"D'Suites, Horizon Hills",Condominium,Freehold,799801.56,1076,743.31,3,2,Unfurnished,2016,"No.9, Jalan Persiaran Selatan, Horizon Hills, Horizon Hills, Iskandar Puteri, Johor",Horizon Hills Development Sdn. Bhd.,"D’Suites, Horizon Hills condominiums offer secured and private high-rise living within the prestigious Horizon Hills. Building a stylish urban living, exceptional settings, a dedicated passion for detail and the highest standards of quality are just some of the values that make D’Suites, Horizon Hills unique.Created to meet the needs of families and rising expectations, D’Suites, Horizon Hills offers a transcendent lifestyle that can satisfy the demands across inter-generational families and beautifully fuses lifestyle and nature together.Located in the heart of Horizon Hills within walking distance from the golf and country club, the upcoming Invictus International School, Horizon Mall and Horizon Square will be the social and commercial hub of this township. This is where work-life balance and activities take centre stage, with key landmarks just a short distance away and easily accessible by foot, bike or car.Boasting wide-ranging and luxurious facilities, embrace a community and a lifestyle choice that will provide exclusivity and security at the highest levels.Additional Facilities :-Car Wash Area-Meditation Deck-Maze Garden-Foosball Room-Outdoor Gym Equipment",https://www.propertyguru.com.my/property-listing/project/d-suites-horizon-hills-for-sale-by-horizon-hills-development-sdn-bhd-37092540,https://my1-cdn.pgimgs.com/project-listing-project/37092540/PLPHO.204037566.V550/D-Suites-Horizon-Hills-Iskandar-Puteri-Malaysia.jpg
"D'Suites, Horizon Hills",Condominium,Freehold,1066797.60,1496,713.1,3,3,Unfurnished,2016,"No.9, Jalan Persiaran Selatan, Horizon Hills, Horizon Hills, Iskandar Puteri, Johor",Horizon Hills Development Sdn. Bhd.,"D’Suites, Horizon Hills condominiums offer secured and private high-rise living within the prestigious Horizon Hills. Building a stylish urban living, exceptional settings, a dedicated passion for detail and the highest standards of quality are just some of the values that make D’Suites, Horizon Hills unique.Created to meet the needs of families and rising expectations, D’Suites, Horizon Hills offers a transcendent lifestyle that can satisfy the demands across inter-generational families and beautifully fuses lifestyle and nature together.Located in the heart of Horizon Hills within walking distance from the golf and country club, the upcoming Invictus International School, Horizon Mall and Horizon Square will be the social and commercial hub of this township. This is where work-life balance and activities take centre stage, with key landmarks just a short distance away and easily accessible by foot, bike or car.Boasting wide-ranging and luxurious facilities, embrace a community and a lifestyle choice that will provide exclusivity and security at the highest levels.Additional Facilities :-Car Wash Area-Meditation Deck-Maze Garden-Foosball Room-Outdoor Gym Equipment",https://www.propertyguru.com.my/property-listing/project/d-suites-horizon-hills-for-sale-by-horizon-hills-development-sdn-bhd-37092540,https://my1-cdn.pgimgs.com/project-listing-project/37092540/PLPHO.204037566.V550/D-Suites-Horizon-Hills-Iskandar-Puteri-Malaysia.jpg
"D'Suites, Horizon Hills",Condominium,Freehold,1874794.16,1948,962.42,4,3,Unfurnished,2016,"No.9, Jalan Persiaran Selatan, Horizon Hills, Horizon Hills, Iskandar Puteri, Johor",Horizon Hills Development Sdn. Bhd.,"D’Suites, Horizon Hills condominiums offer secured and private high-rise living within the prestigious Horizon Hills. Building a stylish urban living, exceptional settings, a dedicated passion for detail and the highest standards of quality are just some of the values that make D’Suites, Horizon Hills unique.Created to meet the needs of families and rising expectations, D’Suites, Horizon Hills offers a transcendent lifestyle that can satisfy the demands across inter-generational families and beautifully fuses lifestyle and nature together.Located in the heart of Horizon Hills within walking distance from the golf and country club, the upcoming Invictus International School, Horizon Mall and Horizon Square will be the social and commercial hub of this township. This is where work-life balance and activities take centre stage, with key landmarks just a short distance away and easily accessible by foot, bike or car.Boasting wide-ranging and luxurious facilities, embrace a community and a lifestyle choice that will provide exclusivity and security at the highest levels.Additional Facilities :-Car Wash Area-Meditation Deck-Maze Garden-Foosball Room-Outdoor Gym Equipment",https://www.propertyguru.com.my/property-listing/project/d-suites-horizon-hills-for-sale-by-horizon-hills-development-sdn-bhd-37092540,https://my1-cdn.pgimgs.com/project-listing-project/37092540/PLPHO.204037566.V550/D-Suites-Horizon-Hills-Iskandar-Puteri-Malaysia.jpg
"D'Suites, Horizon Hills",Condominium,Freehold,2368787.85,2529,936.65,5,5,Unfurnished,2016,"No.9, Jalan Persiaran Selatan, Horizon Hills, Horizon Hills, Iskandar Puteri, Johor",Horizon Hills Development Sdn. Bhd.,"D’Suites, Horizon Hills condominiums offer secured and private high-rise living within the prestigious Horizon Hills. Building a stylish urban living, exceptional settings, a dedicated passion for detail and the highest standards of quality are just some of the values that make D’Suites, Horizon Hills unique.Created to meet the needs of families and rising expectations, D’Suites, Horizon Hills offers a transcendent lifestyle that can satisfy the demands across inter-generational families and beautifully fuses lifestyle and nature together.Located in the heart of Horizon Hills within walking distance from the golf and country club, the upcoming Invictus International School, Horizon Mall and Horizon Square will be the social and commercial hub of this township. This is where work-life balance and activities take centre stage, with key landmarks just a short distance away and easily accessible by foot, bike or car.Boasting wide-ranging and luxurious facilities, embrace a community and a lifestyle choice that will provide exclusivity and security at the highest levels.Additional Facilities :-Car Wash Area-Meditation Deck-Maze Garden-Foosball Room-Outdoor Gym Equipment",https://www.propertyguru.com.my/property-listing/project/d-suites-horizon-hills-for-sale-by-horizon-hills-development-sdn-bhd-37092540,https://my1-cdn.pgimgs.com/project-listing-project/37092540/PLPHO.204037566.V550/D-Suites-Horizon-Hills-Iskandar-Puteri-Malaysia.jpg
ViiA Residences at KL Eco City,Service Residence,99-year Leasehold,1199998.44,636,1886.79,1,1,Partially Furnished,2016,"KL Eco City, Bangsar, Kuala Lumpur",KL Eco City Sdn Bhd,"ViiA Residences sits within KL Eco City, a 25-acre integrated development consisting of commercial offices, residential towers, a retail podium and a hotel. This prestigious masterplan is well poised to emerge as the new Central Business District.Project details:- Price sell : RM1,200 sq.ft.- Maintenance fee : RM0.35Project features:- Strategic location in the prime land of Bangsar- Connected to KTM & LRT",https://www.propertyguru.com.my/property-listing/project/viia-residences-at-kl-eco-city-for-sale-by-kl-eco-city-sdn-bhd-35270013,https://my1-cdn.pgimgs.com/project-listing-project/35270013/PLPHO.228058961.V550/ViiA-Residences-at-KL-Eco-City-Bangsar-Malaysia.jpg
ViiA Residences at KL Eco City,Service Residence,99-year Leasehold,1200002.76,779,1540.44,2,1,Partially Furnished,2016,"KL Eco City, Bangsar, Kuala Lumpur",KL Eco City Sdn Bhd,"ViiA Residences sits within KL Eco City, a 25-acre integrated development consisting of commercial offices, residential towers, a retail podium and a hotel. This prestigious masterplan is well poised to emerge as the new Central Business District.Project details:- Price sell : RM1,200 sq.ft.- Maintenance fee : RM0.35Project features:- Strategic location in the prime land of Bangsar- Connected to KTM & LRT",https://www.propertyguru.com.my/property-listing/project/viia-residences-at-kl-eco-city-for-sale-by-kl-eco-city-sdn-bhd-35270013,https://my1-cdn.pgimgs.com/project-listing-project/35270013/PLPHO.228058961.V550/ViiA-Residences-at-KL-Eco-City-Bangsar-Malaysia.jpg
Setia V Residences,Condominium,Freehold,4061995.20,4118,986.4,4,5,Unfurnished,2013,"23, Lorong Burma, Setia V Residences, Georgetown, Penang",Kay Pride Sdn Bhd (S P Setia Bhd Group),"An award-winning landmark development within a coveted address. Strategically located adjacent to the world-renowned tourist destination, Gurney Drive and a mere stroll to the upcoming iconic development, Gurney Wharf. Setia V Residences, overlooking an expanse of pristine waterfront and a mesmerizing skyline on the horizon. A pinnacle of luxury living with the combination of Vintage, Vantage and Visionary makes Setia V Residences your dream home turned reality.",https://www.propertyguru.com.my/property-listing/project/setia-v-residences-for-sale-by-kay-pride-sdn-bhd-s-p-setia-bhd-group-31994700,https://my1-cdn.pgimgs.com/project-listing-project/31994700/PLPHO.214817610.V550/Setia-V-Residences-Georgetown-Malaysia.jpg
Setia Sky 88,Condominium,Freehold,929157.00,1140,815.05,3,3,Unfurnished,2012,"Jalan Dato Abdullah Tahir, Johor Bahru, Johor Bahru, Johor",Setia City Development Sdn Bhd,"Setia Sky 88 sets the new standard and benchmark of city living in the heart of Iskandar Malaysia’s Johor Bahru city centre.Located in the upcoming new Johor Bahru city centre with easy access to CIQ and Singapore. Supermarket, shopping centre, school and all living necessities are within short driving distance. Setia Sky 88 is a sleek, modern landmark that is slated to transform the city skyline of Johor Bahru Iskandar Malaysia. Occupying 4.5 acres of prime freehold land and situated in the Johor Bahru City Centre, Setia Sky88 is undoubtedly the newest icon of Iskandar Malaysia.Sky 88 consists of 3 apartment towers of 55 storey each sitting on 2 independent car park podiums. There are a total of 838 units of apartments (Tower A with 250 units and Tower B C with 294 units each) with 28 apartment types available ranging from Studio to 2-4 bedrooms apartments, dual key units and apartments with loft.The project is designed with concept of “Life in the clouds” and Sky Loft, Sky Bungalow Semi D” at 55 storeys above ground Average 220m above its immediate ground level, Sky 88 will be the one of the tallest residential towers in Johor Bahru.All the three towers are of point block design The building not only looks slim and elegant but offers maximum exposure to the breathtaking city view from every corner of the floor.Signature three tiered Club like facilities providedTier 1 5 star hotel style entrance lobbies at drop off pointTier 2 A vast E Deck with posh clubhouse facilities and swimming pool at Level 9 for all residents Tier 3 The highest sky club in town at top of the towers at level 53 & 53 M with panoramic city view, for the  private and exclusive use of each tower residence only.  There, gourmet kitchen, indoor dipping pool and sky gym were set at 200 meter above sea level to capture the best scenery of Johor Bahru city and Singapore Spa facilities and sauna is luxuriously designed for the owner to unwind and “ the sensory.",https://www.propertyguru.com.my/property-listing/project/setia-sky-88-for-sale-by-setia-city-development-sdn-bhd-38234578,https://my1-cdn.pgimgs.com/project-listing-project/38234578/PLPHO.219069091.V550/Setia-Sky-88-Johor-Bahru-Malaysia.jpg
Setia Sky 88,Condominium,Freehold,943016.18,1259,749.02,3,3,Unfurnished,2012,"Jalan Dato Abdullah Tahir, Johor Bahru, Johor Bahru, Johor",Setia City Development Sdn Bhd,"Setia Sky 88 sets the new standard and benchmark of city living in the heart of Iskandar Malaysia’s Johor Bahru city centre.Located in the upcoming new Johor Bahru city centre with easy access to CIQ and Singapore. Supermarket, shopping centre, school and all living necessities are within short driving distance. Setia Sky 88 is a sleek, modern landmark that is slated to transform the city skyline of Johor Bahru Iskandar Malaysia. Occupying 4.5 acres of prime freehold land and situated in the Johor Bahru City Centre, Setia Sky88 is undoubtedly the newest icon of Iskandar Malaysia.Sky 88 consists of 3 apartment towers of 55 storey each sitting on 2 independent car park podiums. There are a total of 838 units of apartments (Tower A with 250 units and Tower B C with 294 units each) with 28 apartment types available ranging from Studio to 2-4 bedrooms apartments, dual key units and apartments with loft.The project is designed with concept of “Life in the clouds” and Sky Loft, Sky Bungalow Semi D” at 55 storeys above ground Average 220m above its immediate ground level, Sky 88 will be the one of the tallest residential towers in Johor Bahru.All the three towers are of point block design The building not only looks slim and elegant but offers maximum exposure to the breathtaking city view from every corner of the floor.Signature three tiered Club like facilities providedTier 1 5 star hotel style entrance lobbies at drop off pointTier 2 A vast E Deck with posh clubhouse facilities and swimming pool at Level 9 for all residents Tier 3 The highest sky club in town at top of the towers at level 53 & 53 M with panoramic city view, for the  private and exclusive use of each tower residence only.  There, gourmet kitchen, indoor dipping pool and sky gym were set at 200 meter above sea level to capture the best scenery of Johor Bahru city and Singapore Spa facilities and sauna is luxuriously designed for the owner to unwind and “ the sensory.",https://www.propertyguru.com.my/property-listing/project/setia-sky-88-for-sale-by-setia-city-development-sdn-bhd-38234578,https://my1-cdn.pgimgs.com/project-listing-project/38234578/PLPHO.219069091.V550/Setia-Sky-88-Johor-Bahru-Malaysia.jpg
Setia Sky 88,Condominium,Freehold,1204843.28,1528,788.51,4,4,Unfurnished,2012,"Jalan Dato Abdullah Tahir, Johor Bahru, Johor Bahru, Johor",Setia City Development Sdn Bhd,"Setia Sky 88 sets the new standard and benchmark of city living in the heart of Iskandar Malaysia’s Johor Bahru city centre.Located in the upcoming new Johor Bahru city centre with easy access to CIQ and Singapore. Supermarket, shopping centre, school and all living necessities are within short driving distance. Setia Sky 88 is a sleek, modern landmark that is slated to transform the city skyline of Johor Bahru Iskandar Malaysia. Occupying 4.5 acres of prime freehold land and situated in the Johor Bahru City Centre, Setia Sky88 is undoubtedly the newest icon of Iskandar Malaysia.Sky 88 consists of 3 apartment towers of 55 storey each sitting on 2 independent car park podiums. There are a total of 838 units of apartments (Tower A with 250 units and Tower B C with 294 units each) with 28 apartment types available ranging from Studio to 2-4 bedrooms apartments, dual key units and apartments with loft.The project is designed with concept of “Life in the clouds” and Sky Loft, Sky Bungalow Semi D” at 55 storeys above ground Average 220m above its immediate ground level, Sky 88 will be the one of the tallest residential towers in Johor Bahru.All the three towers are of point block design The building not only looks slim and elegant but offers maximum exposure to the breathtaking city view from every corner of the floor.Signature three tiered Club like facilities providedTier 1 5 star hotel style entrance lobbies at drop off pointTier 2 A vast E Deck with posh clubhouse facilities and swimming pool at Level 9 for all residents Tier 3 The highest sky club in town at top of the towers at level 53 & 53 M with panoramic city view, for the  private and exclusive use of each tower residence only.  There, gourmet kitchen, indoor dipping pool and sky gym were set at 200 meter above sea level to capture the best scenery of Johor Bahru city and Singapore Spa facilities and sauna is luxuriously designed for the owner to unwind and “ the sensory.",https://www.propertyguru.com.my/property-listing/project/setia-sky-88-for-sale-by-setia-city-development-sdn-bhd-38234578,https://my1-cdn.pgimgs.com/project-listing-project/38234578/PLPHO.219069091.V550/Setia-Sky-88-Johor-Bahru-Malaysia.jpg
Setia Sky 88,Condominium,Freehold,1283621.96,1636,784.61,4,4,Unfurnished,2012,"Jalan Dato Abdullah Tahir, Johor Bahru, Johor Bahru, Johor",Setia City Development Sdn Bhd,"Setia Sky 88 sets the new standard and benchmark of city living in the heart of Iskandar Malaysia’s Johor Bahru city centre.Located in the upcoming new Johor Bahru city centre with easy access to CIQ and Singapore. Supermarket, shopping centre, school and all living necessities are within short driving distance. Setia Sky 88 is a sleek, modern landmark that is slated to transform the city skyline of Johor Bahru Iskandar Malaysia. Occupying 4.5 acres of prime freehold land and situated in the Johor Bahru City Centre, Setia Sky88 is undoubtedly the newest icon of Iskandar Malaysia.Sky 88 consists of 3 apartment towers of 55 storey each sitting on 2 independent car park podiums. There are a total of 838 units of apartments (Tower A with 250 units and Tower B C with 294 units each) with 28 apartment types available ranging from Studio to 2-4 bedrooms apartments, dual key units and apartments with loft.The project is designed with concept of “Life in the clouds” and Sky Loft, Sky Bungalow Semi D” at 55 storeys above ground Average 220m above its immediate ground level, Sky 88 will be the one of the tallest residential towers in Johor Bahru.All the three towers are of point block design The building not only looks slim and elegant but offers maximum exposure to the breathtaking city view from every corner of the floor.Signature three tiered Club like facilities providedTier 1 5 star hotel style entrance lobbies at drop off pointTier 2 A vast E Deck with posh clubhouse facilities and swimming pool at Level 9 for all residents Tier 3 The highest sky club in town at top of the towers at level 53 & 53 M with panoramic city view, for the  private and exclusive use of each tower residence only.  There, gourmet kitchen, indoor dipping pool and sky gym were set at 200 meter above sea level to capture the best scenery of Johor Bahru city and Singapore Spa facilities and sauna is luxuriously designed for the owner to unwind and “ the sensory.",https://www.propertyguru.com.my/property-listing/project/setia-sky-88-for-sale-by-setia-city-development-sdn-bhd-38234578,https://my1-cdn.pgimgs.com/project-listing-project/38234578/PLPHO.219069091.V550/Setia-Sky-88-Johor-Bahru-Malaysia.jpg
