title,status,type,tenure,land_title,price,built_up_size,bedroom,bathroom,car_park,address,description,link
"The Atera, Petaling Jaya",Open for SaleGreat Property Deals,Serviced Residence,Leasehold,Commercial,633800.0,775,2,2,0,"Petaling Jaya, Selangor","PJ's Next Urban Living Marvel

The Atera is Petaling Jaya’s next urban living marvel. As a new transit-oriented development that will rejuvenate the matured neighbourhood of Section 14, PJ, it brings a fuss-free commute to residents via the Asia Jaya LRT that is within walking distance. The Atera has been built with one thing in mind: to uplift its residents in every aspect of life.

Explore Petaling Jaya and the greater Kuala Lumpur vicinity with ease. The Atera positions you and your family closer to all that matters, including shopping malls and hypermarkets, educational institutions, medical centres, and more. Reach these lifestyle amenities with ease as you are linked to major highways such as the Federal Highway, LDP, SPRINT Expressway, NPE, and NKVE.

As a transit-oriented development, The Atera is situated right next to the Asia Jaya LRT Station, offering a life that is truly well-connected.

Built on 9.66 acres of land, we are launching Phase 1 - Tower 1 which consists of 756 residential units and 4 retail lots. There are 3 unit types for every need: Type B coming in at 775 sq. ft., Type C at 1,022 sq. ft., and Type D at 1,420 sq. ft.

Within The Atera, there are retail conveniences right by your doorstep through the retail lots. Up above on the green facility deck, there are 33 holistic facilities for everyone to enjoy.",https://www.iproperty.com.my/new-property/property/petaling-jaya/the-atera-petaling-jaya/new-6546/
"The Atera, Petaling Jaya",Open for SaleGreat Property Deals,Serviced Residence,Leasehold,Commercial,803200.0,1022,3,2,0,"Petaling Jaya, Selangor","PJ's Next Urban Living Marvel

The Atera is Petaling Jaya’s next urban living marvel. As a new transit-oriented development that will rejuvenate the matured neighbourhood of Section 14, PJ, it brings a fuss-free commute to residents via the Asia Jaya LRT that is within walking distance. The Atera has been built with one thing in mind: to uplift its residents in every aspect of life.

Explore Petaling Jaya and the greater Kuala Lumpur vicinity with ease. The Atera positions you and your family closer to all that matters, including shopping malls and hypermarkets, educational institutions, medical centres, and more. Reach these lifestyle amenities with ease as you are linked to major highways such as the Federal Highway, LDP, SPRINT Expressway, NPE, and NKVE.

As a transit-oriented development, The Atera is situated right next to the Asia Jaya LRT Station, offering a life that is truly well-connected.

Built on 9.66 acres of land, we are launching Phase 1 - Tower 1 which consists of 756 residential units and 4 retail lots. There are 3 unit types for every need: Type B coming in at 775 sq. ft., Type C at 1,022 sq. ft., and Type D at 1,420 sq. ft.

Within The Atera, there are retail conveniences right by your doorstep through the retail lots. Up above on the green facility deck, there are 33 holistic facilities for everyone to enjoy.",https://www.iproperty.com.my/new-property/property/petaling-jaya/the-atera-petaling-jaya/new-6546/
DIAMI,New Launch,4-sty Terrace/Link House,Freehold,Residential,1622500.0,4054,4,5,4,"Gombak, Selangor","Discover Diami Residences: Where Heritage Meets Contemporary Luxury
Nestled within the charming enclave of Taman Melati, Diami Residences is a testament to the perfect blend of tradition and modernity. Developed by Temokin Development, this exclusive project offers an exceptional opportunity for Bumiputera Malay purchasers to experience elevated living on Malay reserve land.

A Scenic Abode:

Diami Residences boasts a prime location, providing picturesque vistas that stretch to the majestic Bukit Tabur and Kemensah Reserve. Here, you'll awaken to the beauty of nature every day, enveloped in the tranquility and grandeur of your surroundings.

Elevated Living:

Diami's 4 and 5 storey superlink terrace homes are more than just houses; they are an invitation to indulge in tasteful living. Each unit is a unique expression of architectural brilliance, designed to cater to the desires of the discerning homeowner.
Exclusive Privilege:
Built on Malay reserve land, Diami Residences is exclusively reserved for Bumiputera Malay purchasers. This ensures that those who share in this privilege not only enjoy the comforts of a modern home but also uphold the cultural heritage of the Malay community.

A Fusion of Tradition and Contemporary Design:

The design concept of Diami Residences is a harmonious fusion of traditional Malay home elements with contemporary architectural features. This melding of styles creates a welcoming and nostalgic ambiance, providing Bumiputera homeowners with a sense of belonging and comfort.

Generations United:

With 4 spacious bedrooms, Diami Residences is built to accommodate three generations under one roof. The inclusion of a substantial backyard provides ample space for gatherings with friends and family. It harkens back to a time when outdoor activities were cherished, reminiscent of the warm and communal spirit of a kampung.",https://www.iproperty.com.my/new-property/property/gombak/diami/new-6608/
DIAMI,New Launch,4-sty Terrace/Link House,Freehold,Residential,2090000.0,4820,5,6,4,"Gombak, Selangor","Discover Diami Residences: Where Heritage Meets Contemporary Luxury
Nestled within the charming enclave of Taman Melati, Diami Residences is a testament to the perfect blend of tradition and modernity. Developed by Temokin Development, this exclusive project offers an exceptional opportunity for Bumiputera Malay purchasers to experience elevated living on Malay reserve land.

A Scenic Abode:

Diami Residences boasts a prime location, providing picturesque vistas that stretch to the majestic Bukit Tabur and Kemensah Reserve. Here, you'll awaken to the beauty of nature every day, enveloped in the tranquility and grandeur of your surroundings.

Elevated Living:

Diami's 4 and 5 storey superlink terrace homes are more than just houses; they are an invitation to indulge in tasteful living. Each unit is a unique expression of architectural brilliance, designed to cater to the desires of the discerning homeowner.
Exclusive Privilege:
Built on Malay reserve land, Diami Residences is exclusively reserved for Bumiputera Malay purchasers. This ensures that those who share in this privilege not only enjoy the comforts of a modern home but also uphold the cultural heritage of the Malay community.

A Fusion of Tradition and Contemporary Design:

The design concept of Diami Residences is a harmonious fusion of traditional Malay home elements with contemporary architectural features. This melding of styles creates a welcoming and nostalgic ambiance, providing Bumiputera homeowners with a sense of belonging and comfort.

Generations United:

With 4 spacious bedrooms, Diami Residences is built to accommodate three generations under one roof. The inclusion of a substantial backyard provides ample space for gatherings with friends and family. It harkens back to a time when outdoor activities were cherished, reminiscent of the warm and communal spirit of a kampung.",https://www.iproperty.com.my/new-property/property/gombak/diami/new-6608/
Temokin Promenade,Completed Project,Shop,Freehold,Commercial,754800.0,3080,0,0,1,"Lot 96793 Taman Nusa Damai, Pasir Gudang, Johor","Introducing Temokin Promenade: Crafting a Timeless Legacy in Commerce

Nestled on a sprawling 14.08-acre expanse of freehold land, Temokin Promenade is poised to redefine the landscape of commercial excellence in Nusa Damai. This extraordinary development boasts a myriad of distinctive features, creating an iconic destination that promises to captivate both entrepreneurs and visitors.

A Haven of Freehold Ownership

Spanning a vast 14.08 acres of freehold land, Temokin Promenade assures investors and entrepreneurs of enduring stability. The promise of freehold ownership sets the stage for businesses to flourish in an environment that encourages long-term success.

Versatile Shop Units: 2 & 3 Storeys of Opportunity

With a total of 125 meticulously designed shop units, Temokin Promenade offers a versatile range of 2 and 3 storey (22 ft x 70 ft) spaces to cater to your unique business requirements. Whether you're launching a new venture or expanding an existing one, these units provide the perfect canvas for your entrepreneurial vision.

Strategic Location Amidst Educational Excellence

Located in Nusa Damai, an established residential area, Temokin Promenade is surrounded by a thriving community. Its proximity to two major educational institutions, University Kuala Lumpur MITEC and MARA University of Technology in Pasir Gudang, ensures a steady flow of potential customers and business opportunities.

Gateway to Prosperity: Bandar Seri Alam & Eco Tropics

Strategically positioned between Bandar Seri Alam and Eco Tropics, Temokin Promenade sits adjacent to Persiaran Damai, the bustling epicenter of business and the renowned township of Pasir Gudang. With approximately 200,000 daily vehicle passersby, this location guarantees high visibility and accessibility.",https://www.iproperty.com.my/new-property/property/pasir-gudang/temokin-promenade/new-6609/
Temokin Promenade,Completed Project,Shop,Freehold,Commercial,888000.0,3080,0,0,1,"Lot 96793 Taman Nusa Damai, Pasir Gudang, Johor","Introducing Temokin Promenade: Crafting a Timeless Legacy in Commerce

Nestled on a sprawling 14.08-acre expanse of freehold land, Temokin Promenade is poised to redefine the landscape of commercial excellence in Nusa Damai. This extraordinary development boasts a myriad of distinctive features, creating an iconic destination that promises to captivate both entrepreneurs and visitors.

A Haven of Freehold Ownership

Spanning a vast 14.08 acres of freehold land, Temokin Promenade assures investors and entrepreneurs of enduring stability. The promise of freehold ownership sets the stage for businesses to flourish in an environment that encourages long-term success.

Versatile Shop Units: 2 & 3 Storeys of Opportunity

With a total of 125 meticulously designed shop units, Temokin Promenade offers a versatile range of 2 and 3 storey (22 ft x 70 ft) spaces to cater to your unique business requirements. Whether you're launching a new venture or expanding an existing one, these units provide the perfect canvas for your entrepreneurial vision.

Strategic Location Amidst Educational Excellence

Located in Nusa Damai, an established residential area, Temokin Promenade is surrounded by a thriving community. Its proximity to two major educational institutions, University Kuala Lumpur MITEC and MARA University of Technology in Pasir Gudang, ensures a steady flow of potential customers and business opportunities.

Gateway to Prosperity: Bandar Seri Alam & Eco Tropics

Strategically positioned between Bandar Seri Alam and Eco Tropics, Temokin Promenade sits adjacent to Persiaran Damai, the bustling epicenter of business and the renowned township of Pasir Gudang. With approximately 200,000 daily vehicle passersby, this location guarantees high visibility and accessibility.",https://www.iproperty.com.my/new-property/property/pasir-gudang/temokin-promenade/new-6609/
Temokin Promenade,Completed Project,Shop,Freehold,Commercial,1441600.0,5962,0,0,1,"Lot 96793 Taman Nusa Damai, Pasir Gudang, Johor","Introducing Temokin Promenade: Crafting a Timeless Legacy in Commerce

Nestled on a sprawling 14.08-acre expanse of freehold land, Temokin Promenade is poised to redefine the landscape of commercial excellence in Nusa Damai. This extraordinary development boasts a myriad of distinctive features, creating an iconic destination that promises to captivate both entrepreneurs and visitors.

A Haven of Freehold Ownership

Spanning a vast 14.08 acres of freehold land, Temokin Promenade assures investors and entrepreneurs of enduring stability. The promise of freehold ownership sets the stage for businesses to flourish in an environment that encourages long-term success.

Versatile Shop Units: 2 & 3 Storeys of Opportunity

With a total of 125 meticulously designed shop units, Temokin Promenade offers a versatile range of 2 and 3 storey (22 ft x 70 ft) spaces to cater to your unique business requirements. Whether you're launching a new venture or expanding an existing one, these units provide the perfect canvas for your entrepreneurial vision.

Strategic Location Amidst Educational Excellence

Located in Nusa Damai, an established residential area, Temokin Promenade is surrounded by a thriving community. Its proximity to two major educational institutions, University Kuala Lumpur MITEC and MARA University of Technology in Pasir Gudang, ensures a steady flow of potential customers and business opportunities.

Gateway to Prosperity: Bandar Seri Alam & Eco Tropics

Strategically positioned between Bandar Seri Alam and Eco Tropics, Temokin Promenade sits adjacent to Persiaran Damai, the bustling epicenter of business and the renowned township of Pasir Gudang. With approximately 200,000 daily vehicle passersby, this location guarantees high visibility and accessibility.",https://www.iproperty.com.my/new-property/property/pasir-gudang/temokin-promenade/new-6609/
Sunway Grid Residence,Open for Sale,Apartment,Lease,Residential,432000.0,541 sq. ft.,1,1,2,"Sunway Iskandar, Johor Bahru, Johor","Following the success of Sunway Citrine, GRID is an innovative mixed development comprising retail, office and residential units that are set to become the next hip and happening hot-spot in Medini Iskandar.

Its name is inspired by construction gridlines, which reflects its innovative standardized modules that maximize building and layout efficiency.

GRID is located at Sunway City Iskandar Puteri - A Loft Apartment project, where there's a home for everyone at GRID!

This chic loft design is surrounded by hotspots of vibrant lifestyle
• Next to GRID Hub
• Direct bus access to Sg Jurong East Interchange
• 5km to 2nd link via Coastal Highway Southern Link (CHSL)
• SJK (C) Cheah Fah
• Sunway International School
• Sunway Big Box shopping mall
• X Park theme park
• Caltex Petrol Kiosk
• Sunway boulevard shop lots
• And many more upcoming catalysts!

https...",https://www.iproperty.com.my/new-property/property/johor-bahru/sunway-grid-residence/new-5710/
Sunway Grid Residence,Open for Sale,Apartment,Lease,Residential,555600.0,735 sq. ft.,1,1,2,"Sunway Iskandar, Johor Bahru, Johor","Following the success of Sunway Citrine, GRID is an innovative mixed development comprising retail, office and residential units that are set to become the next hip and happening hot-spot in Medini Iskandar.

Its name is inspired by construction gridlines, which reflects its innovative standardized modules that maximize building and layout efficiency.

GRID is located at Sunway City Iskandar Puteri - A Loft Apartment project, where there's a home for everyone at GRID!

This chic loft design is surrounded by hotspots of vibrant lifestyle
• Next to GRID Hub
• Direct bus access to Sg Jurong East Interchange
• 5km to 2nd link via Coastal Highway Southern Link (CHSL)
• SJK (C) Cheah Fah
• Sunway International School
• Sunway Big Box shopping mall
• X Park theme park
• Caltex Petrol Kiosk
• Sunway boulevard shop lots
• And many more upcoming catalysts!

https...",https://www.iproperty.com.my/new-property/property/johor-bahru/sunway-grid-residence/new-5710/
Tiara Sendayan,New Launch,2-sty Terrace/Link House,Freehold,Residential,400000.0,1576,4,3,2,"Labu, Negeri Sembilan","Spanning 416 acres, the vibrant freehold neighbourhood of Tiara Sendayan is the perfect place for nurturing families. Set against a serene, landscaped background, Tiara Sendayan which is adjacent to the self-sustaining city of Bandar Sri Sendayan, offers modern facilities and amenities for a convenient lifestyle.",https://www.iproperty.com.my/new-property/property/labu/tiara-sendayan/new-6590/
Trinity Elita,New Launch,Apartment,Freehold,Commercial,531000.0,739,2,2,1,"Bandar Kinrara, Puchong, Selangor","A Sanctuary For Discerning New Generation, Who Expect Finer Things In Life

Trinity Elita, the latest high-rise project by Trinity Group, located at Bandar Kinrara 5, Puchong, Selangor. Trinity Elita sets itself apart with a Peranakan-themed design. The historically-rich narratives and intricate patterns of this colourful culture serve to spark dialogues across generations – bestowing treasures of the past for today’s inheritance and preserving its art for the next era.

Trinitiy Elita is thoughtfully designed for a lifestyle of wellbeing – both physically and socially – with over 30 amenities curated for that purpose for all ages. For the former, there are pet-friendly gardens, 50m infinity lap pool, fitness garden, play garden, Zumba terrace and many more. Trinity Elita built not just for you, but for your furkids too. Here, paw-rents can bring their paw-kids for garden walks while enjoying the fresh air and greeneries without having to step out of the development itself.

Sitting on 2.4 acres of freehold land, Trinity Elita is spread across two towers of 31 storeys each, housing a total of 535 units. With built-ups ranging from 739 sq ft to 1,184 sq ft, the units are good fits for first-time homebuyers, working adults and families. The low-density development also comes in two- to four-bedroom with dual key configurations to suit the different needs of its homebuyers.

The strategic location of Triniy Elita,located in a mature township with extensive amenities and retail convenience. For instance, the expansive Pavilion Bukit Jalil and IOI Mall Puchong are nearby, along with daily grocery and F&B offerings such as Giant Hypermarket and Setiawalk Mall. Educational institutions in the vicinity include SJK(C) Yak Chee, SJK(C) Lai Meng, Tzu Chi International School and International Medical University, while Columbia Asia Hospital - Puchong and Sunway Medical Centre are within short distances.

Trinity Elita is flanked by a network of highways – the Damansara-Puchong Highway (LDP), Shah Alam Expressway (Kesas), North-South Expressway Central Link (Elite), South Klang Valley Expressway (SKVE), Maju Expressway (Mex), New Pantai Expressway (NPE) and Federal Highway — ensuring seamless road travel to both the southern and northern areas of the Klang Valley.

For greater commuting ease, residents can walk to the Kinrara BK5 LRT (Light Rail Transit) Station via a sheltered pedestrian pathway to access the Sri Petaling LRT line, which links to any location in the Klang Valley within the newly expanded and expanding rail transit network.",https://www.iproperty.com.my/new-property/property/puchong/trinity-elita/new-6582/
Trinity Elita,New Launch,Apartment,Freehold,Commercial,666000.0,974,3,2,1,"Bandar Kinrara, Puchong, Selangor","A Sanctuary For Discerning New Generation, Who Expect Finer Things In Life

Trinity Elita, the latest high-rise project by Trinity Group, located at Bandar Kinrara 5, Puchong, Selangor. Trinity Elita sets itself apart with a Peranakan-themed design. The historically-rich narratives and intricate patterns of this colourful culture serve to spark dialogues across generations – bestowing treasures of the past for today’s inheritance and preserving its art for the next era.

Trinitiy Elita is thoughtfully designed for a lifestyle of wellbeing – both physically and socially – with over 30 amenities curated for that purpose for all ages. For the former, there are pet-friendly gardens, 50m infinity lap pool, fitness garden, play garden, Zumba terrace and many more. Trinity Elita built not just for you, but for your furkids too. Here, paw-rents can bring their paw-kids for garden walks while enjoying the fresh air and greeneries without having to step out of the development itself.

Sitting on 2.4 acres of freehold land, Trinity Elita is spread across two towers of 31 storeys each, housing a total of 535 units. With built-ups ranging from 739 sq ft to 1,184 sq ft, the units are good fits for first-time homebuyers, working adults and families. The low-density development also comes in two- to four-bedroom with dual key configurations to suit the different needs of its homebuyers.

The strategic location of Triniy Elita,located in a mature township with extensive amenities and retail convenience. For instance, the expansive Pavilion Bukit Jalil and IOI Mall Puchong are nearby, along with daily grocery and F&B offerings such as Giant Hypermarket and Setiawalk Mall. Educational institutions in the vicinity include SJK(C) Yak Chee, SJK(C) Lai Meng, Tzu Chi International School and International Medical University, while Columbia Asia Hospital - Puchong and Sunway Medical Centre are within short distances.

Trinity Elita is flanked by a network of highways – the Damansara-Puchong Highway (LDP), Shah Alam Expressway (Kesas), North-South Expressway Central Link (Elite), South Klang Valley Expressway (SKVE), Maju Expressway (Mex), New Pantai Expressway (NPE) and Federal Highway — ensuring seamless road travel to both the southern and northern areas of the Klang Valley.

For greater commuting ease, residents can walk to the Kinrara BK5 LRT (Light Rail Transit) Station via a sheltered pedestrian pathway to access the Sri Petaling LRT line, which links to any location in the Klang Valley within the newly expanded and expanding rail transit network.",https://www.iproperty.com.my/new-property/property/puchong/trinity-elita/new-6582/
Trinity Elita,New Launch,Apartment,Freehold,Commercial,733000.0,1026,3,2,2,"Bandar Kinrara, Puchong, Selangor","A Sanctuary For Discerning New Generation, Who Expect Finer Things In Life

Trinity Elita, the latest high-rise project by Trinity Group, located at Bandar Kinrara 5, Puchong, Selangor. Trinity Elita sets itself apart with a Peranakan-themed design. The historically-rich narratives and intricate patterns of this colourful culture serve to spark dialogues across generations – bestowing treasures of the past for today’s inheritance and preserving its art for the next era.

Trinitiy Elita is thoughtfully designed for a lifestyle of wellbeing – both physically and socially – with over 30 amenities curated for that purpose for all ages. For the former, there are pet-friendly gardens, 50m infinity lap pool, fitness garden, play garden, Zumba terrace and many more. Trinity Elita built not just for you, but for your furkids too. Here, paw-rents can bring their paw-kids for garden walks while enjoying the fresh air and greeneries without having to step out of the development itself.

Sitting on 2.4 acres of freehold land, Trinity Elita is spread across two towers of 31 storeys each, housing a total of 535 units. With built-ups ranging from 739 sq ft to 1,184 sq ft, the units are good fits for first-time homebuyers, working adults and families. The low-density development also comes in two- to four-bedroom with dual key configurations to suit the different needs of its homebuyers.

The strategic location of Triniy Elita,located in a mature township with extensive amenities and retail convenience. For instance, the expansive Pavilion Bukit Jalil and IOI Mall Puchong are nearby, along with daily grocery and F&B offerings such as Giant Hypermarket and Setiawalk Mall. Educational institutions in the vicinity include SJK(C) Yak Chee, SJK(C) Lai Meng, Tzu Chi International School and International Medical University, while Columbia Asia Hospital - Puchong and Sunway Medical Centre are within short distances.

Trinity Elita is flanked by a network of highways – the Damansara-Puchong Highway (LDP), Shah Alam Expressway (Kesas), North-South Expressway Central Link (Elite), South Klang Valley Expressway (SKVE), Maju Expressway (Mex), New Pantai Expressway (NPE) and Federal Highway — ensuring seamless road travel to both the southern and northern areas of the Klang Valley.

For greater commuting ease, residents can walk to the Kinrara BK5 LRT (Light Rail Transit) Station via a sheltered pedestrian pathway to access the Sri Petaling LRT line, which links to any location in the Klang Valley within the newly expanded and expanding rail transit network.",https://www.iproperty.com.my/new-property/property/puchong/trinity-elita/new-6582/
Ponderosa Vista 2-Storey Terrace,Open for Sale,2-sty Terrace/Link House,Freehold,Residential,1100000.0,2700,4,4,0,"Taman Ponderosa, Johor Bahru, Johor","Exquisite modern homes designed for contemporary comfort in a gated and guarded community. Ponderosa Vista offers a soothing ambience with superior amenities. Ponderosa Vista is located at a premier location at the catalyst of urban connectivity. Everything you need is within reach. Indulge in all your favourite recreational activities, literally just steps away. Luxury living doesn't get any better than this.",https://www.iproperty.com.my/new-property/property/johor-bahru/ponderosa-vista-2-storey-terrace/new-6392/
Ponderosa Vista 2-Storey Terrace,Open for Sale,2-sty Terrace/Link House,Freehold,Residential,1253000.0,2740,4,4,0,"Taman Ponderosa, Johor Bahru, Johor","Exquisite modern homes designed for contemporary comfort in a gated and guarded community. Ponderosa Vista offers a soothing ambience with superior amenities. Ponderosa Vista is located at a premier location at the catalyst of urban connectivity. Everything you need is within reach. Indulge in all your favourite recreational activities, literally just steps away. Luxury living doesn't get any better than this.",https://www.iproperty.com.my/new-property/property/johor-bahru/ponderosa-vista-2-storey-terrace/new-6392/
Ponderosa Vista 2-Storey Terrace,Open for Sale,2-sty Terrace/Link House,Freehold,Residential,1413945.0,2882,4,4,0,"Taman Ponderosa, Johor Bahru, Johor","Exquisite modern homes designed for contemporary comfort in a gated and guarded community. Ponderosa Vista offers a soothing ambience with superior amenities. Ponderosa Vista is located at a premier location at the catalyst of urban connectivity. Everything you need is within reach. Indulge in all your favourite recreational activities, literally just steps away. Luxury living doesn't get any better than this.",https://www.iproperty.com.my/new-property/property/johor-bahru/ponderosa-vista-2-storey-terrace/new-6392/
Allevia,Open for Sale,Condominium,Freehold,Residential,1543800.0,"1,703 sq. ft.",3,3,2,"Mont Kiara, Kuala Lumpur","A Privilege to Privacy

The Allevia concept originates from ‘Alleviate’, which has the Latin root word levis or ‘light’. Allevia is designed to evoke feelings of calmness, inner consciousness and etherealness. Imagine a cloud, a mass of condensed water vapor, floating lightly in the air.

Allevia is UEM Sunrise high-rise residential development located in the affluent Mont’Kiara neighborhood. In a world deprived of privacy, Allevia is a place to retreat from the public eye. Allevia promises a new and elevated living experience for the privileged.

Nestled above the private living units are the exclusive Private Lounge and Rooftop Gym, which offer unobstructed and breath-taking views of the Kuala Lumpur cityscape. Residents can socialize and party on at the 7th-floor Podium, where curated facilities provide a holistic experience to suit your lifestyle.

Allevia’s 43-storey cloud-piercing towers are thoughtfully designed to elevate you higher, while providing a peaceful place to enjoy your solace and privacy. With only four units per floor with built ups ranging from 1,703 to 2,634 sqft, (158 – 244 m2 ). Allevia is the perfect embodiment of luxury and an uplifting lifestyle in a wide-open space.

For added privacy, Allevia is served by a newly developed access road at Jalan Kiara 4, opened exclusively to residents.

Allevia pivots seamlessly between your need for a quiet and private space to call your own, to perfectly balancing the art of multigenerational living.",https://www.iproperty.com.my/new-property/property/mont-kiara/allevia/new-6208/
Allevia,Open for Sale,Condominium,Freehold,Residential,1538800.0,"1,757 sq. ft.",3,3,2,"Mont Kiara, Kuala Lumpur","A Privilege to Privacy

The Allevia concept originates from ‘Alleviate’, which has the Latin root word levis or ‘light’. Allevia is designed to evoke feelings of calmness, inner consciousness and etherealness. Imagine a cloud, a mass of condensed water vapor, floating lightly in the air.

Allevia is UEM Sunrise high-rise residential development located in the affluent Mont’Kiara neighborhood. In a world deprived of privacy, Allevia is a place to retreat from the public eye. Allevia promises a new and elevated living experience for the privileged.

Nestled above the private living units are the exclusive Private Lounge and Rooftop Gym, which offer unobstructed and breath-taking views of the Kuala Lumpur cityscape. Residents can socialize and party on at the 7th-floor Podium, where curated facilities provide a holistic experience to suit your lifestyle.

Allevia’s 43-storey cloud-piercing towers are thoughtfully designed to elevate you higher, while providing a peaceful place to enjoy your solace and privacy. With only four units per floor with built ups ranging from 1,703 to 2,634 sqft, (158 – 244 m2 ). Allevia is the perfect embodiment of luxury and an uplifting lifestyle in a wide-open space.

For added privacy, Allevia is served by a newly developed access road at Jalan Kiara 4, opened exclusively to residents.

Allevia pivots seamlessly between your need for a quiet and private space to call your own, to perfectly balancing the art of multigenerational living.",https://www.iproperty.com.my/new-property/property/mont-kiara/allevia/new-6208/
Allevia,Open for Sale,Condominium,Freehold,Residential,1742800.0,"1,971 sq. ft.",3,4,3,"Mont Kiara, Kuala Lumpur","A Privilege to Privacy

The Allevia concept originates from ‘Alleviate’, which has the Latin root word levis or ‘light’. Allevia is designed to evoke feelings of calmness, inner consciousness and etherealness. Imagine a cloud, a mass of condensed water vapor, floating lightly in the air.

Allevia is UEM Sunrise high-rise residential development located in the affluent Mont’Kiara neighborhood. In a world deprived of privacy, Allevia is a place to retreat from the public eye. Allevia promises a new and elevated living experience for the privileged.

Nestled above the private living units are the exclusive Private Lounge and Rooftop Gym, which offer unobstructed and breath-taking views of the Kuala Lumpur cityscape. Residents can socialize and party on at the 7th-floor Podium, where curated facilities provide a holistic experience to suit your lifestyle.

Allevia’s 43-storey cloud-piercing towers are thoughtfully designed to elevate you higher, while providing a peaceful place to enjoy your solace and privacy. With only four units per floor with built ups ranging from 1,703 to 2,634 sqft, (158 – 244 m2 ). Allevia is the perfect embodiment of luxury and an uplifting lifestyle in a wide-open space.

For added privacy, Allevia is served by a newly developed access road at Jalan Kiara 4, opened exclusively to residents.

Allevia pivots seamlessly between your need for a quiet and private space to call your own, to perfectly balancing the art of multigenerational living.",https://www.iproperty.com.my/new-property/property/mont-kiara/allevia/new-6208/
EdgeWood Residences @ SkySanctuary,New Launch,Condominium,Leasehold,Residential,447000.0,865 / 911 sq. ft.,3,2,2,"Setapak, Kuala Lumpur","EdgeWood Residences is the first to be unveiled of SkySanctuary, the first Nature-Inspired Township in Setapak. Flanked by thriving nature and fronting SkySanctuary’s Central Park, EdgeWood features 960 units with layouts ranging between 865sq ft to 1,280sq ft that come complete with resort-like facilities shared between three levels featuring a Hot and Cold-Water Cabin Spa Gallery, an Edgeless Infinity Pool, Co-Sharing Space, Mini Cinema and more.

EdgeWood Residences is truly a best place to stay. Well located in Setapak, homes to various amenities that cater to different needs of the community, including cafes, restaurants, convenience stores, supermarkets, hospitals, clinics and banks. That’s not all, the envied locale offers seamless access via Light Rapid Transit (LRT) station as well as a two proposed Mass Rapid Transit (MRT) stations in Setapak that will be constructed under the MRT Circle Line. If one opts to drive, the locale is just 5km from the city centre, while high-end neighbourhoods such as Mont Kiara and Sri Hartamas can be reached in less than 25-minutes via the Duta-Ulu Klang Expressway (DUKE). Adding to that, other mature areas of the Klang Valley can also be accessed via the Middle Ring Road 2 (MRR2); such ease of mobility makes the said residence an ideal place to call home.

Wait no more, become a part of this vibrant township, stone's throw away from Malaysia's twin towers!",https://www.iproperty.com.my/new-property/property/setapak/edge-wood-residences-sky-sanctuary/new-6277/
EdgeWood Residences @ SkySanctuary,New Launch,Condominium,Leasehold,Residential,522000.0,"1,047 / 1,096 sq. ft.",3,2,2,"Setapak, Kuala Lumpur","EdgeWood Residences is the first to be unveiled of SkySanctuary, the first Nature-Inspired Township in Setapak. Flanked by thriving nature and fronting SkySanctuary’s Central Park, EdgeWood features 960 units with layouts ranging between 865sq ft to 1,280sq ft that come complete with resort-like facilities shared between three levels featuring a Hot and Cold-Water Cabin Spa Gallery, an Edgeless Infinity Pool, Co-Sharing Space, Mini Cinema and more.

EdgeWood Residences is truly a best place to stay. Well located in Setapak, homes to various amenities that cater to different needs of the community, including cafes, restaurants, convenience stores, supermarkets, hospitals, clinics and banks. That’s not all, the envied locale offers seamless access via Light Rapid Transit (LRT) station as well as a two proposed Mass Rapid Transit (MRT) stations in Setapak that will be constructed under the MRT Circle Line. If one opts to drive, the locale is just 5km from the city centre, while high-end neighbourhoods such as Mont Kiara and Sri Hartamas can be reached in less than 25-minutes via the Duta-Ulu Klang Expressway (DUKE). Adding to that, other mature areas of the Klang Valley can also be accessed via the Middle Ring Road 2 (MRR2); such ease of mobility makes the said residence an ideal place to call home.

Wait no more, become a part of this vibrant township, stone's throw away from Malaysia's twin towers!",https://www.iproperty.com.my/new-property/property/setapak/edge-wood-residences-sky-sanctuary/new-6277/
